Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1970","1970","t","30550","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1971","1971","t","35045","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1972","1972","t","35333","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1973","1973","t","37665","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1974","1974","t","39487","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1975","1975","t","41355","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1976","1976","t","40730","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1977","1977","t","41598","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1978","1978","t","43197","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1979","1979","t","54004","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1980","1980","t","45107","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1981","1981","t","55906","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1982","1982","t","47085","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1983","1983","t","44179","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1984","1984","t","38766","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1985","1985","t","53900","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1986","1986","t","53050","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1987","1987","t","47922","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1988","1988","t","39334","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1989","1989","t","40763","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1990","1990","t","41112","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1991","1991","t","37513.09","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1992","1992","t","37878.2","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1993","1993","t","39703.92","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1994","1994","t","39621.71","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1995","1995","t","38834.49","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1996","1996","t","35394.59","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1997","1997","t","37731.29","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1998","1998","t","34261.54","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","1999","1999","t","34083.18","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2000","2000","t","38137.63","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2001","2001","t","42432.38","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2002","2002","t","46605.26","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2003","2003","t","42195.45","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2004","2004","t","35791.58","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2005","2005","t","36748.33","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2006","2006","t","41447.81","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2007","2007","t","44066","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2008","2008","t","43898.99","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2009","2009","t","37352.99","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2010","2010","t","39879.74","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2011","2011","t","38680.74","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2012","2012","t","37377.46","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2013","2013","t","38249.69","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2014","2014","t","39188.38","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2015","2015","t","44376.57","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2016","2016","t","56494.87","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2017","2017","t","56563.9","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2018","2018","t","60972.21","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2019","2019","t","64987.2","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2020","2020","t","69858.4","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2021","2021","t","73862.99","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2022","2022","t","79585.46","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01322","Lemons and limes","2023","2023","t","84718.13","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1961","1961","t","183239","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1962","1962","t","183052","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1963","1963","t","208340","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1964","1964","t","196524","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1965","1965","t","242622","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1966","1966","t","207336","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1967","1967","t","240260","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1968","1968","t","221130","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1969","1969","t","273326","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1970","1970","t","243769","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1971","1971","t","330453","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1972","1972","t","298933","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1973","1973","t","362869","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1974","1974","t","318855","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1975","1975","t","351049","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1976","1976","t","371469","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1977","1977","t","331677","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1978","1978","t","368448","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1979","1979","t","380461","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1980","1980","t","402723","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1981","1981","t","438399","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1982","1982","t","390131","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1983","1983","t","422244","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1984","1984","t","404332","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1985","1985","t","457997","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1986","1986","t","497468","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1987","1987","t","517076","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1988","1988","t","488789","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1989","1989","t","414929","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1990","1990","t","502340","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1991","1991","t","467323.12","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1992","1992","t","480812.47","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1993","1993","t","639810.75","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1994","1994","t","607001.16","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1995","1995","t","540247.96","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1996","1996","t","461235.98","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1997","1997","t","542941.38","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1998","1998","t","511419.49","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","1999","1999","t","456850","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2000","2000","t","517523.09","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2001","2001","t","560290.2","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2002","2002","t","460600.07","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2003","2003","t","607652.33","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2004","2004","t","404742.25","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2005","2005","t","507925.37","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2006","2006","t","517498.59","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2007","2007","t","482948","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2008","2008","t","421368.59","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2009","2009","t","359616.39","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2010","2010","t","402650.8","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2011","2011","t","301995.41","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2012","2012","t","401571.46","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2013","2013","t","411936.97","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2014","2014","t","362204.96","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2015","2015","t","349864.32","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2016","2016","t","409301.6","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2017","2017","t","342440.49","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2018","2018","t","388965.69","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2019","2019","t","354196.52","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2020","2020","t","395035.74","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2021","2021","t","447237.89","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2022","2022","t","488355.74","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01323","Oranges","2023","2023","t","633145.99","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1961","1961","t","997","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1962","1962","t","1013","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1963","1963","t","1065","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1964","1964","t","1084","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1965","1965","t","1126","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1966","1966","t","1157","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1967","1967","t","1147","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1968","1968","t","1358","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1969","1969","t","1595","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1970","1970","t","1917","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1971","1971","t","2206","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1972","1972","t","2614","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1973","1973","t","2844","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1974","1974","t","3107","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1975","1975","t","3041","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1976","1976","t","3600","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1977","1977","t","3835","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1978","1978","t","5648","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1979","1979","t","6485","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1980","1980","t","8711","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1981","1981","t","8066","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1982","1982","t","8339","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1983","1983","t","8934","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1984","1984","t","8983","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1985","1985","t","9377","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1986","1986","t","6470","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1987","1987","t","5901","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1988","1988","t","5898","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1989","1989","t","5803","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1990","1990","t","7106","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1991","1991","t","7546","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1992","1992","t","7845.46","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1993","1993","t","8845","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1994","1994","t","13100.78","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1995","1995","t","12623.1","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1996","1996","t","13044.96","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1997","1997","t","14330.52","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1998","1998","t","12390.41","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","1999","1999","t","10566.87","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2000","2000","t","10296.54","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2001","2001","t","10368.43","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2002","2002","t","10928.63","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2003","2003","t","11008.47","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2004","2004","t","10868.3","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2005","2005","t","11224.56","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2006","2006","t","11289.33","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2007","2007","t","11471.5","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2008","2008","t","11393.5","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2009","2009","t","11403.78","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2010","2010","t","11183.02","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2011","2011","t","11035.2","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2012","2012","t","10963.51","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2013","2013","t","11289.15","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2014","2014","t","11282.81","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2015","2015","t","10487.54","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2016","2016","t","11127.5","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2017","2017","t","11003.56","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2018","2018","t","10925.89","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2019","2019","t","10465.92","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","10362.62","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2021","2021","t","10336.23","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2022","2022","t","10363.92","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01329","Other citrus fruit, n.e.c.","2023","2023","t","10363.65","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1961","1961","t","11036","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1962","1962","t","12236","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1963","1963","t","13902","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1964","1964","t","13215","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1965","1965","t","13195","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1966","1966","t","12988","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1967","1967","t","12209","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1968","1968","t","14788","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1969","1969","t","13892","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1970","1970","t","19021","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1971","1971","t","18210","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1972","1972","t","22012","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1973","1973","t","21103","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1974","1974","t","23386","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1975","1975","t","23675","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1976","1976","t","28393","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1977","1977","t","28600","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1978","1978","t","28747","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1979","1979","t","31937","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1980","1980","t","35823","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1981","1981","t","38464","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1982","1982","t","37674","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1983","1983","t","38989","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1984","1984","t","40418","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1985","1985","t","40030","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1986","1986","t","40397","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1987","1987","t","37446","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1988","1988","t","37336","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1989","1989","t","34634","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1990","1990","t","35244","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1991","1991","t","31668.54","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1992","1992","t","31084.78","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1993","1993","t","28939","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1994","1994","t","25825","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1995","1995","t","16420","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1996","1996","t","26805.97","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1997","1997","t","15786.1","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1998","1998","t","21534.49","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","1999","1999","t","19610.29","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2000","2000","t","15723.15","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2001","2001","t","14266.2","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2002","2002","t","16095.99","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2003","2003","t","19579.88","A","Official figure",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2004","2004","t","17251.82","E","Estimated value",""
"QCL","Crops and livestock products","009","Oceania","5510","Production","01321","Pomelos and grapefruits","2005","2005","t","21119.77","E","Estimated value",""
